Mind Bender,Mind Controller,Mind Reader,Mind Warper,Protected Mind Reader,Meta Hunter,Grudger,Fool Me Once,Retaliate (0.05),Limited Retaliate (0.05/20),Darwin,Forgiver,Inverse Punisher,Tricky Defector,Retaliate (0.08),Limited Retaliate (0.08/15),Retaliate (0.1),Forgetful Grudger,Limited Retaliate (0.1/20),Random Hunter,Win-Stay Lose-Shift,Suspicious Tit For Tat,Math Constant Hunter,Punisher,$e$,Appeaser,$\pi$,Sneaky Tit For Tat,Once Bitten,$\phi$,Two Tits For Tat,Forgiving Tit For Tat,Cooperator Hunter,Defector,Tit For Tat,Geller Cooperator,Grumpy,Go By Majority/5,Go By Majority/40,Go By Majority/10,Tit For 2 Tats,Go By Majority/20,Go By Majority,Geller Defector,Tricky Cooperator,Alternator,Alternator Hunter,Defector Hunter,Average Copier,Forgetful Fool Me Once,Inverse,Meta Majority,Nice Average Copier,ZDChi,Geller,Cooperator,Random,Arrogant QLearner,Cautious QLearner,Generous Tit-For-Tat,Hesitant QLearner,Meta Minority,Meta Winner,Risky QLearner,Stochastic WSLS,Opposite Grudger
0.00276923076923,0.169230769231,0.169230769231,0.169230769231,0.169230769231,2.09523076923,2.13269230769,2.141,2.23092307692,2.19076923077,2.515,2.19330769231,2.26546153846,2.86338461538,2.20030769231,2.16861538462,2.18753846154,2.21530769231,2.20461538462,2.29838461538,2.27876923077,2.94630769231,2.36592307692,2.28884615385,2.91353846154,2.30715384615,2.92946153846,2.88661538462,2.34553846154,2.94746153846,2.39169230769,2.38961538462,2.96853846154,3.135,2.42353846154,2.40584615385,2.42723076923,2.48730769231,2.45261538462,2.46223076923,2.49046153846,2.46592307692,2.49130769231,2.547,3.13269230769,2.91807692308,2.79246153846,2.80538461538,2.52684615385,2.30330769231,2.53169230769,2.368,2.15676923077,2.441,2.51053846154,2.85753846154,3.07938461538,3.06007692308,3.04215384615,2.96638461538,3.04076923077,2.79084615385,3.01161538462,3.03530769231,3.07876923077,3.133
0.00276923076923,0.169230769231,0.169230769231,0.169230769231,0.169230769231,2.10092307692,2.16430769231,2.14530769231,2.25546153846,2.19984615385,2.53476923077,2.24769230769,2.26515384615,2.87884615385,2.18192307692,2.15784615385,2.19076923077,2.20223076923,2.19653846154,2.33584615385,2.27115384615,2.95146153846,2.35246153846,2.31115384615,2.91353846154,2.29115384615,2.92607692308,2.889,2.32646153846,2.95638461538,2.36269230769,2.39446153846,2.96276923077,3.13623076923,2.42738461538,2.40515384615,2.42992307692,2.43084615385,2.45315384615,2.491,2.49015384615,2.46769230769,2.47830769231,2.522,3.12492307692,2.92661538462,2.79615384615,2.80892307692,2.52653846154,2.29546153846,2.59846153846,2.373,2.15984615385,2.44169230769,2.47507692308,2.86353846154,3.03915384615,3.01415384615,3.06892307692,2.93961538462,3.08092307692,2.78507692308,3.00330769231,3.03261538462,3.06146153846,3.13469230769
0.00246153846154,0.169230769231,0.169230769231,0.169230769231,0.169230769231,2.11715384615,2.133,2.15507692308,2.26738461538,2.16261538462,2.51930769231,2.24946153846,2.21830769231,2.86623076923,2.182,2.16661538462,2.19192307692,2.24346153846,2.22953846154,2.301,2.27723076923,2.96053846154,2.39584615385,2.307,2.903,2.33669230769,2.92676923077,2.86076923077,2.32392307692,2.95930769231,2.39353846154,2.39553846154,2.95430769231,3.13130769231,2.45261538462,2.38092307692,2.449,2.46461538462,2.47953846154,2.45453846154,2.48630769231,2.46823076923,2.48338461538,2.51653846154,3.14053846154,2.922,2.78592307692,2.82223076923,2.63446153846,2.29030769231,2.58061538462,2.39223076923,2.15830769231,2.44115384615,2.49253846154,2.85592307692,3.06753846154,3.02253846154,3.07315384615,2.91115384615,3.04461538462,2.77069230769,3.00707692308,3.04076923077,2.97723076923,3.14084615385
0.00276923076923,0.169230769231,0.169230769231,0.169230769231,0.169230769231,2.14615384615,2.17092307692,2.14030769231,2.24676923077,2.19853846154,2.69823076923,2.19138461538,2.25061538462,2.87,2.17015384615,2.16738461538,2.22792307692,2.20861538462,2.19784615385,2.34107692308,2.24838461538,2.95161538462,2.37246153846,2.30407692308,2.92115384615,2.29769230769,2.942,2.89592307692,2.33530769231,2.96907692308,2.35884615385,2.38476923077,2.99969230769,3.13192307692,2.45238461538,2.40546153846,2.43961538462,2.46076923077,2.45053846154,2.48715384615,2.48430769231,2.46930769231,2.49938461538,2.53184615385,3.14946153846,2.92430769231,2.80492307692,2.80792307692,2.57030769231,2.28576923077,2.56884615385,2.40815384615,2.08992307692,2.454,2.45707692308,2.86815384615,3.11923076923,3.03676923077,3.05876923077,2.90330769231,3.08376923077,2.83561538462,3.00969230769,3.05007692308,2.95976923077,3.13153846154
0.00184615384615,0.169230769231,0.169230769231,0.169230769231,0.169230769231,2.03876923077,2.03892307692,2.05715384615,2.15607692308,2.16715384615,1.92623076923,2.17315384615,2.17407692308,2.17592307692,2.17707692308,2.18307692308,2.18715384615,2.18738461538,2.18784615385,2.203,2.21253846154,2.21661538462,2.22553846154,2.23215384615,2.23338461538,2.23584615385,2.24853846154,2.25307692308,2.28423076923,2.28784615385,2.29607692308,2.31584615385,2.32092307692,2.33069230769,2.34607692308,2.35038461538,2.35423076923,2.36023076923,2.38038461538,2.38123076923,2.39415384615,2.39523076923,2.40915384615,2.42730769231,2.45946153846,2.52430769231,2.64453846154,2.66207692308,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71238461538,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.83153846154
0.00184615384615,0.169230769231,0.169230769231,0.169230769231,0.169230769231,2.03876923077,2.03892307692,2.05715384615,2.15607692308,2.16715384615,1.92623076923,2.17315384615,2.17407692308,2.17592307692,2.17707692308,2.18307692308,2.18715384615,2.18738461538,2.18784615385,2.203,2.21253846154,2.21661538462,2.22553846154,2.23215384615,2.23338461538,2.23584615385,2.24853846154,2.25307692308,2.28423076923,2.28784615385,2.29607692308,2.31584615385,2.32092307692,2.33069230769,2.34607692308,2.35038461538,2.35423076923,2.36023076923,2.38038461538,2.38123076923,2.39415384615,2.39523076923,2.40915384615,2.42730769231,2.45946153846,2.52430769231,2.64453846154,2.66207692308,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71238461538,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.83153846154
0.00184615384615,0.169230769231,0.169230769231,0.169230769231,0.169230769231,2.03876923077,2.03892307692,2.05715384615,2.15607692308,2.16715384615,1.92623076923,2.17315384615,2.17407692308,2.17592307692,2.17707692308,2.18307692308,2.18715384615,2.18738461538,2.18784615385,2.203,2.21253846154,2.21661538462,2.22553846154,2.23215384615,2.23338461538,2.23584615385,2.24853846154,2.25307692308,2.28423076923,2.28784615385,2.29607692308,2.31584615385,2.32092307692,2.33069230769,2.34607692308,2.35038461538,2.35423076923,2.36023076923,2.38038461538,2.38123076923,2.39415384615,2.39523076923,2.40915384615,2.42730769231,2.45946153846,2.52430769231,2.64453846154,2.66207692308,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71238461538,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.83153846154
0.00184615384615,0.169230769231,0.169230769231,0.169230769231,0.169230769231,2.03876923077,2.03892307692,2.05715384615,2.15607692308,2.16715384615,2.41361538462,2.17315384615,2.17407692308,2.17592307692,2.17707692308,2.18307692308,2.18715384615,2.18738461538,2.18784615385,2.203,2.21253846154,2.21661538462,2.22553846154,2.23215384615,2.23338461538,2.23584615385,2.24853846154,2.25307692308,2.28423076923,2.28784615385,2.29607692308,2.31584615385,2.32092307692,2.33069230769,2.34607692308,2.35038461538,2.35423076923,2.36023076923,2.38038461538,2.38123076923,2.39415384615,2.39523076923,2.40915384615,2.42730769231,2.45946153846,2.52430769231,2.64453846154,2.66207692308,2.66692307692,2.66692307692,2.66692307692,2.66692307692,2.66692307692,2.66692307692,2.66692307692,2.71238461538,2.66692307692,2.66692307692,2.66692307692,2.66692307692,2.66692307692,2.66692307692,2.66692307692,2.66692307692,2.66692307692,2.83153846154
0.00184615384615,0.169230769231,0.169230769231,0.169230769231,0.169230769231,2.03876923077,2.03892307692,2.05715384615,2.15607692308,2.16715384615,1.92623076923,2.17315384615,2.17407692308,2.17592307692,2.17707692308,2.18307692308,2.18715384615,2.18738461538,2.18784615385,2.203,2.21253846154,2.21661538462,2.22553846154,2.23215384615,2.23338461538,2.23584615385,2.24853846154,2.25307692308,2.28423076923,2.28784615385,2.29607692308,2.31584615385,2.32092307692,2.33069230769,2.34607692308,2.35038461538,2.35423076923,2.36023076923,2.38038461538,2.38123076923,2.39415384615,2.39523076923,2.40915384615,2.42730769231,2.45946153846,2.52430769231,2.64453846154,2.66207692308,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71238461538,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.83153846154
0.00184615384615,0.169230769231,0.169230769231,0.169230769231,0.169230769231,2.03876923077,2.03892307692,2.05715384615,2.15607692308,2.16715384615,1.92623076923,2.17315384615,2.17407692308,2.17592307692,2.17707692308,2.18307692308,2.18715384615,2.18738461538,2.18784615385,2.203,2.21253846154,2.21661538462,2.22553846154,2.23215384615,2.23338461538,2.23584615385,2.24853846154,2.25307692308,2.28423076923,2.28784615385,2.29607692308,2.31584615385,2.32092307692,2.33069230769,2.34607692308,2.35038461538,2.35423076923,2.36023076923,2.38038461538,2.38123076923,2.39415384615,2.39523076923,2.40915384615,2.42730769231,2.45946153846,2.52430769231,2.64453846154,2.66207692308,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71238461538,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.71261538462,2.83153846154
